0 61 0 0 0
1	0	0	0	-15
2	0	0	-1	-15
3	0	0	-2	-15
4	0	0	-3	-15
5	0	0	-4	-15
6	0	0	-5	-15
7	0	0	-6	-15
8	0	0	-7	-15
9	0	0	-8	-15
10	0	0	-9	-15
11	0	0	-10	-15
12	0	0	-11	-15
13	0	0	-12	-15
14	0	0	-13	-15
15	0	0	-14	-15
16	0	0	-15	-15
17	0	0	-16	-15
18	0	0	-17	-15
19	0	0	-18	-15
20	0	0	-19	-15
21	0	0	-20	-15
22	0	0	-21	-15
23	0	0	-22	-15
24	0	0	-23	-15
25	0	0	-24	-15
26	0	0	-25	-15
27	0	0	-26	-15
28	0	0	-27	-15
29	0	0	-28	-15
30	0	0	-29	-15
31	0	0	-30	-15
32	0	0	-31	-15
33	0	0	-32	-15
34	0	0	-33	-15
35	0	0	-34	-15
36	0	0	-35	-15
37	0	0	-36	-15
38	0	0	-37	-15
39	0	0	-38	-15
40	0	0	-39	-15
41	0	0	-40	-15
42	0	0	-41	-15
43	0	0	-42	-15
44	0	0	-43	-15
45	0	0	-44	-15
46	0	0	-45	-15
47	0	0	-46	-15
48	0	0	-47	-15
49	0	0	-48	-15
50	0	0	-49	-15
51	0	0	-50	-15
52	0	0	-51	-15
53	0	0	-52	-15
54	0	0	-53	-15
55	0	0	-54	-15
56	0	0	-55	-15
57	0	0	-56	-15
58	0	0	-57	-15
59	0	0	-58	-15
60	0	0	-59	-15
61	0	0	-60	-15

