0 91 0 0 0 
1	169	-140	235	40
2	169	-140	235	41
3	169	-140	235	42
4	168	-139	235	43
5	168	-139	235	44
6	168	-139	235	45
7	167	-138	235	46
8	167	-138	235	47
9	167	-138	235	48
10	166	-137	235	49
11	166	-137	235	50
12	166	-137	235	51
13	165	-136	235	52
14	165	-136	235	53
15	165	-136	235	54
16	164	-135	235	55
17	164	-135	235	56
18	164	-135	235	57
19	163	-134	235	58
20	163	-134	235	59
21	163	-134	235	60
22	162	-133	235	61
23	162	-133	235	62
24	162	-133	235	63
25	161	-132	235	64
26	161	-132	235	65
27	161	-132	235	66
28	160	-131	235	67
29	160	-131	235	68
30	160	-131	235	69
31	159	-130	235	70
32	159	-130	235	71
33	159	-130	235	72
34	158	-129	235	73
35	158	-129	235	74
36	158	-129	235	75
37	157	-128	235	76
38	157	-128	235	77
39	157	-128	235	78
40	156	-127	235	79
41	156	-127	235	80
42	156	-127	235	81
43	155	-126	235	82
44	155	-126	235	83
45	155	-126	235	84
46	154	-125	235	85
47	154	-125	235	86
48	154	-125	235	87
49	153	-124	235	88
50	153	-124	235	89
51	153	-124	235	90
52	152	-123	235	91
53	152	-123	235	92
54	152	-123	235	93
55	151	-122	235	94
56	151	-122	235	95
57	151	-122	235	96
58	150	-121	235	97
59	150	-121	235	98
60	150	-121	235	99
61	149	-120	235	100
62	149	-120	235	101
63	149	-120	235	102
64	148	-119	235	103
65	148	-119	235	104
66	148	-119	235	105
67	147	-118	235	106
68	147	-118	235	107
69	147	-118	235	108
70	146	-117	235	109
71	146	-117	235	110
72	146	-117	235	111
73	145	-116	235	112
74	145	-116	235	113
75	145	-116	235	114
76	144	-115	235	115
77	144	-115	235	116
78	144	-115	235	117
79	143	-114	235	118
80	143	-114	235	119
81	143	-114	235	120
82	142	-113	235	121
83	142	-113	235	122
84	142	-113	235	123
85	141	-112	235	124
86	141	-112	235	125
87	141	-112	235	126
88	140	-111	235	127
89	140	-111	235	128
90	140	-111	235	129
91	139	-110	235	130
