0 61 0 0 0
1	180	-148	180	15
2	180	-148	181	15
3	180	-148	182	15
4	180	-148	183	15
5	180	-148	184	15
6	180	-148	185	15
7	180	-148	186	15
8	180	-148	187	15
9	180	-148	188	15
10	180	-148	189	15
11	180	-148	190	15
12	180	-148	191	15
13	180	-148	192	15
14	180	-148	193	15
15	180	-148	194	15
16	180	-148	195	15
17	180	-148	196	15
18	180	-148	197	15
19	180	-148	198	15
20	180	-148	199	15
21	180	-148	200	15
22	180	-148	201	15
23	180	-148	202	15
24	180	-148	203	15
25	180	-148	204	15
26	180	-148	205	15
27	180	-148	206	15
28	180	-148	207	15
29	180	-148	208	15
30	180	-148	209	15
31	180	-148	210	15
32	180	-148	211	15
33	180	-148	212	15
34	180	-148	213	15
35	180	-148	214	15
36	180	-148	215	15
37	180	-148	216	15
38	180	-148	217	15
39	180	-148	218	15
40	180	-148	219	15
41	180	-148	220	15
42	180	-148	221	15
43	180	-148	222	15
44	180	-148	223	15
45	180	-148	224	15
46	180	-148	225	15
47	180	-148	226	15
48	180	-148	227	15
49	180	-148	228	15
50	180	-148	229	15
51	180	-148	230	15
52	180	-148	231	15
53	180	-148	232	15
54	180	-148	233	15
55	180	-148	234	15
56	180	-148	235	15
57	180	-148	236	15
58	180	-148	237	15
59	180	-148	238	15
60	180	-148	239	15
61	180	-148	240	15
