0 41 0 0 0
1	173	-143	190	65
2	173	-143	189	65
3	172	-142	188	65
4	172	-142	187	65
5	171	-141	186	65
6	170	-140	185	65
7	170	-140	184	65
8	169	-139	183	65
9	169	-139	182	65
10	168	-138	181	65
11	167	-137	180	65
12	167	-137	179	65
13	166	-136	178	65
14	166	-136	177	65
15	165	-135	176	65
16	164	-134	175	65
17	164	-134	174	65
18	163	-133	173	65
19	163	-133	172	65
20	162	-132	171	65
21	161	-131	170	65
22	161	-131	169	65
23	160	-130	168	65
24	160	-130	167	65
25	159	-129	166	65
26	158	-128	165	65
27	158	-128	164	65
28	157	-127	163	65
29	157	-127	162	65
30	156	-126	161	65
31	155	-125	160	65
32	155	-125	159	65
33	154	-124	158	65
34	154	-124	157	65
35	153	-123	156	65
36	152	-122	155	65
37	152	-122	154	65
38	151	-121	153	65
39	150	-120	152	65
40	149	-119	151	65
41	148	-118	150	65

